LATITUDE,LONGITUDE,DISTRICT_CODE,ADDRESS,CITY,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SCHOOL_LEVEL,ENROLL_16_17,AEC,CHARTER,MINORITY_PERCENT,FRL_PERCENT,SPED_PERCENT,ELL_PERCENT,17_SPF_FINAL,17_SPF_SCORE
37.9912054,-105.6962913,2800,330 LIME AVENUE,CRESTONE,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,E,49,N,Y,0.16,0.73,N/A,N/A,Priority Improvement,0.42
37.9912054,-105.6962913,2800,330 LIME AVENUE,CRESTONE,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,H,18,N,Y,0.16,0.73,N/A,N/A,Performance,0.65
37.9912054,-105.6962913,2800,330 LIME AVENUE,CRESTONE,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,M,24,N,Y,0.16,0.73,N/A,N/A,Performance,0.74
38.6935662,-104.7065415,1000,330 LYCKMAN DR,FOUNTAIN,FOUNTAIN 8,203,WELTE EDUCATION CENTER,H,107,Y,N,0.50,0.75,0.05,0.06,Improvement,0.30
39.6571036,-104.9139041,130,3301 SOUTH MONACO PARKWAY,DENVER,CHERRY CREEK 5,4896,THE COTTAGE AT HOLLY RIDGE,E,68,N,N,0.71,N/A,0.44,N/A,N/A,N/A
38.8646802,-104.7677881,1010,3302 ALPINE PLACE,COLORADO SPRINGS,COLORADO SPRINGS 11,3470,GLOBE CHARTER SCHOOL,E,168,N,Y,0.41,0.58,0.10,N/A,Performance,0.66
38.8646802,-104.7677881,1010,3302 ALPINE PLACE,COLORADO SPRINGS,COLORADO SPRINGS 11,3470,GLOBE CHARTER SCHOOL,M,19,N,Y,0.41,0.58,0.10,N/A,Performance,0.66
39.6162291,-105.0301927,140,3306 WEST BERRY AVENUE,LITTLETON,LITTLETON 6,1382,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,E,532,N,N,0.42,0.42,0.11,0.10,Performance,0.55
40.4256218,-105.0898784,1560,3312 NORTH DOUGLAS AVENUE,LOVELAND,THOMPSON R2-J,5170,LINCOLN ELEMENTARY SCHOOL,E,213,N,N,0.35,0.64,0.20,0.05,Improvement,0.45
38.8426916,-104.8181632,1010,332 EAST WILLAMETTE AVENUE,COLORADO SPRINGS,COLORADO SPRINGS 11,1885,COMMUNITY PREP CHARTER SCHOOL,H,296,Y,Y,0.49,0.33,0.04,0.03,Performance,0.25
39.6392491,-106.8285779,910,333 EAGLE RANCH ROAD,EAGLE,EAGLE COUNTY RE 50,38,BRUSH CREEK ELEMENTARY SCHOOL,E,431,N,N,0.22,0.13,0.10,0.10,Performance,0.83
38.7836061,-104.8176736,980,3333 OAK CREEK DRIVE WEST,COLORADO SPRINGS,HARRISON 2,6460,OAK CREEK ELEMENTARY SCHOOL,E,291,N,N,0.66,0.82,0.15,0.20,Performance,0.84
39.6577797,-104.8669525,880,3333 SOUTH HAVANA STREET,DENVER,DENVER COUNTY 1,4383,JOE SHOEMAKER SCHOOL,E,410,N,N,0.68,0.68,0.14,0.30,Turnaround,0.25
39.657212,-104.796299,180,3333 SOUTH NORFORK WAY,AURORA,ADAMS-ARAPAHOE 28J,5751,MEADOWOOD CHILD DEVELOPMENT CENTER,E,297,N,N,0.75,N/A,0.25,N/A,N/A,N/A
39.7648634,-105.0399802,880,3350 QUITMAN STREET,DENVER,DENVER COUNTY 1,2506,EDISON ELEMENTARY SCHOOL,E,560,N,N,0.38,0.30,0.09,0.03,Improvement,0.65
39.530634,-104.9503887,900,3350 SUMMIT VIEW PARKWAY,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,3928,HERITAGE ELEMENTARY SCHOOL,E,469,N,N,0.24,0.05,0.12,0.04,Performance,0.69
39.530634,-104.9503887,900,3350 SUMMIT VIEW PARKWAY,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,3928,HERITAGE ELEMENTARY SCHOOL,M,90,N,N,0.24,0.05,0.12,0.04,Performance,0.69
39.875255,-105.031608,20,3350 WEST 99TH AVENUE,WESTMINSTER,ADAMS 12 FIVE STAR SCHOOLS,2582,ROCKY MOUNTAIN ELEMENTARY SCHOOL,E,466,N,N,0.81,0.84,0.13,0.52,Priority Improvement,0.40
39.9212017,-105.1608729,480,3351 SOUTH INDIANA STREET,SUPERIOR,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL,E,450,N,N,0.25,0.05,0.09,0.07,Performance,0.71
39.9212017,-105.1608729,480,3351 SOUTH INDIANA STREET,SUPERIOR,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL,M,466,N,N,0.25,0.05,0.09,0.07,Performance,0.78
40.2259078,-105.269175,470,338 HIGH STREET,LYONS,ST VRAIN VALLEY RE 1J,5364,LYONS ELEMENTARY SCHOOL,E,346,N,N,0.13,0.10,0.11,0.05,Performance,0.83
39.9826904,-104.7602183,40,340 SOUTH 45TH AVENUE,BRIGHTON,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,E,525,N,Y,0.33,0.17,0.07,0.07,Performance,0.73
39.9826904,-104.7602183,40,340 SOUTH 45TH AVENUE,BRIGHTON,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,M,226,N,Y,0.33,0.17,0.07,0.07,Improvement,0.44
40.1546501,-105.1179774,470,340 SOUTH SUNSET STREET,LONGMONT,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,E,522,N,Y,0.50,0.42,0.07,0.23,Performance,0.69
40.1546501,-105.1179774,470,340 SOUTH SUNSET STREET,LONGMONT,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,H,161,N,Y,0.50,0.42,0.07,0.23,Performance,0.70
40.1546501,-105.1179774,470,340 SOUTH SUNSET STREET,LONGMONT,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,M,258,N,Y,0.50,0.42,0.07,0.23,Performance,0.78
40.5411144,-105.0374741,1550,3400 LAMBKIN WAY,FORT COLLINS,POUDRE R-1,3046,FORT COLLINS HIGH SCHOOL,H,1691,N,N,0.33,0.33,0.08,0.05,Performance,0.65
39.7649963,-105.1226162,1420,3400 PIERSON STREET,WHEAT RIDGE,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,E,426,N,N,0.30,0.23,0.06,0.03,Performance,0.84
39.7649963,-105.1226162,1420,3400 PIERSON STREET,WHEAT RIDGE,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,M,72,N,N,0.30,0.23,0.06,0.03,Performance,0.84
40.5395603,-105.1208473,1550,3401 AUNTIE STONE STREET,FORT COLLINS,POUDRE R-1,6482,OLANDER ELEMENTARY SCHOOL,E,457,N,N,0.23,0.32,0.12,0.08,Performance,0.69
38.850938,-104.7668611,1010,3402 EAST SAN MIGUEL STREET,COLORADO SPRINGS,COLORADO SPRINGS 11,5576,TWAIN ELEMENTARY SCHOOL,E,482,N,N,0.64,0.82,0.13,0.12,Improvement,0.51
40.429848,-104.703311,3120,341  14TH AVENUE,GREELEY,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,E,507,N,N,0.93,0.95,0.10,0.72,Priority Improvement,0.41
39.7724218,-105.0314378,880,3435 WEST 40TH AVENUE,DENVER,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,M,606,N,N,0.69,0.60,0.16,0.17,Improvement,0.73
39.7072715,-105.031434,880,3440 WEST VIRGINIA AVENUE,DENVER,DENVER COUNTY 1,6188,MUNROE ELEMENTARY SCHOOL,E,545,N,N,0.98,0.96,0.15,0.70,Improvement,0.49
39.6673085,-105.0307087,880,3440 WEST YALE AVENUE,DENVER,DENVER COUNTY 1,3704,GUST ELEMENTARY SCHOOL,E,759,N,N,0.92,0.89,0.10,0.45,Performance,0.66
39.3694831,-104.6067876,920,34427 COUNTY ROAD 13,ELIZABETH,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,M,434,N,N,0.15,0.20,0.10,0.01,Performance,0.62
38.379169,-105.691836,1160,345 COUNTY ROAD 12,COTOPAXI,COTOPAXI RE-3,3220,COTOPAXI ELEMENTARY SCHOOL,E,80,N,N,0.11,0.49,N/A,N/A,Improvement,0.46
38.379149,-105.691816,1160,345 COUNTY ROAD 12,COTOPAXI,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,H,71,N,N,0.11,0.53,0.18,N/A,Performance,0.76
38.379149,-105.691816,1160,345 COUNTY ROAD 12,COTOPAXI,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,M,49,N,N,0.11,0.53,0.18,N/A,Performance,0.79
37.5818225,-106.1547067,2740,345 PROSPECT,MONTE VISTA,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,H,39,Y,N,0.69,0.82,N/A,N/A,Turnaround,0.25
39.3693026,-104.6047042,920,34500 COUNTY ROAD 13,ELIZABETH,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,H,693,N,N,0.12,0.15,0.11,0.01,Performance,0.70
39.0879599,-108.4502888,2000,3475 FRONT STREET,CLIFTON,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,M,639,N,N,0.41,0.74,0.16,0.06,Improvement,0.44
38.9516377,-104.7620301,1040,3475 HAMPTON PARK DRIVE,COLORADO SPRINGS,ACADEMY 20,17,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,E,574,N,N,0.25,0.15,0.08,N/A,Performance,0.68
39.765219,-104.923181,880,3475 HOLLY STREET,DENVER,DENVER COUNTY 1,7496,ROOTS ELEMENTARY,E,156,N,Y,0.86,0.72,0.09,0.09,Improvement,N/A
39.8192646,-105.0324755,70,3475 WEST 67TH AVENUE,DENVER,WESTMINSTER PUBLIC SCHOOLS,4465,JOSEPHINE HODGKINS ELEMENTARY SCHOOL,E,649,N,N,0.89,0.88,0.12,0.44,Performance,0.57
39.7644697,-104.898241,880,3480 SYRACUSE STREET,DENVER,DENVER COUNTY 1,2227,DENVER DISCOVERY SCHOOL,M,417,N,N,0.47,0.33,0.07,0.08,Improvement,0.66
39.7644297,-104.898281,880,3480 SYRACUSE STREET,DENVER,DENVER COUNTY 1,8453,SWIGERT INTERNATIONAL SCHOOL,E,641,N,N,0.23,0.05,0.05,0.04,Performance,0.92
38.528948,-105.997322,500,349 E 9th Street,SALIDA,SALIDA R-32,4085,HORIZONS EXPLORATORY ACADEMY,H,36,Y,N,0.25,N/A,N/A,N/A,Improvement,N/A
39.6107321,-104.042085,170,350 2ND AVENUE,DEER TRAIL,DEER TRAIL 26J,2136,DEER TRAIL ELEMENTARY SCHOOL,E,93,N,N,0.27,0.57,0.28,N/A,Turnaround,0.25
39.6107721,-104.042045,170,350 2ND AVENUE,DEER TRAIL,DEER TRAIL 26J,2140,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,H,61,N,N,0.30,0.54,0.15,0.18,Performance,0.54
39.6107721,-104.042045,170,350 2ND AVENUE,DEER TRAIL,DEER TRAIL 26J,2140,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,M,42,N,N,0.30,0.54,0.15,0.18,Turnaround,0.32
38.824869,-104.388204,1050,350 SOUTH ELLICOTT HIGHWAY,ELLICOTT,ELLICOTT 22,2640,ELLICOTT MIDDLE SCHOOL,M,235,N,N,0.45,0.68,0.15,0.13,Performance,0.68
40.404866,-105.026501,1560,3500 MOUNTAIN LION DRIVE,LOVELAND,THOMPSON R2-J,6163,MOUNTAIN VIEW HIGH SCHOOL,H,1218,N,N,0.32,0.40,0.11,0.02,Performance,0.59
40.381484,-104.747709,3120,3500 PALERMO,EVANS,GREELEY 6,52,HEIMAN ELEMENTARY SCHOOL,E,679,N,N,0.54,0.60,0.13,0.17,Improvement,0.46
39.9374878,-104.9474854,20,3500 SUMMIT GROVE PARKWAY,THORNTON,ADAMS 12 FIVE STAR SCHOOLS,2410,TARVER ELEMENTARY SCHOOL,E,550,N,N,0.33,0.27,0.14,0.07,Performance,0.79
38.4442029,-107.8588506,2180,3500 WOODGATE ROAD,MONTROSE,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,E,453,N,N,0.21,0.32,0.08,0.05,Improvement,0.50
39.5187242,-104.9477079,900,3501 POSTON PARKWAY,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,E,453,N,N,0.22,0.05,0.13,0.03,Performance,0.81
39.5187242,-104.9477079,900,3501 POSTON PARKWAY,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,M,106,N,N,0.22,0.05,0.13,0.03,Performance,0.81
39.0568346,-108.646173,2000,351 SOUTH CAMP ROAD,GRAND JUNCTION,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,E,460,N,N,0.15,0.21,0.10,N/A,Performance,0.59
40.627382,-105.1427178,1550,3511 W CR 54G,LAPORTE,POUDRE R-1,1186,CACHE LA POUDRE ELEMENTARY SCHOOL,E,342,N,N,0.17,0.37,0.12,0.05,Performance,0.79
40.6269554,-105.1436876,1550,3515 W CR 54G,LAPORTE,POUDRE R-1,1190,CACHE LA POUDRE MIDDLE SCHOOL,M,303,N,N,0.18,0.34,0.12,0.02,Performance,0.56
39.1635751,-108.7343351,2000,353 NORTH MESA,FRUITA,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,E,520,N,N,0.21,0.49,0.13,0.03,Improvement,0.48
37.3446863,-108.2923587,2070,355 WEST GRAND AVENUE,MANCOS,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,H,121,N,N,0.23,0.41,0.13,0.04,Improvement,0.59
37.6319954,-104.7913594,1390,355 WEST PINE STREET,WALSENBURG,HUERFANO RE-1,9212,JOHN MALL HIGH SCHOOL,H,147,N,N,0.63,0.67,0.14,N/A,Improvement,0.43
39.9808796,-104.7816885,40,3551 SOUTHERN STREET,BRIGHTON,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,H,514,N,Y,0.44,0.26,0.02,0.06,Performance,0.65
39.9824178,-104.7461053,40,356 LONGSPUR DRIVE,BRIGHTON,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,E,774,N,Y,0.38,0.25,0.09,0.09,Improvement,0.51
39.9824178,-104.7461053,40,356 LONGSPUR DRIVE,BRIGHTON,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,M,420,N,Y,0.38,0.25,0.09,0.09,Improvement,0.52
38.2399273,-104.4618926,2700,35777 IRIS ROAD,PUEBLO,PUEBLO COUNTY 70,9130,VINELAND ELEMENTARY SCHOOL,E,287,N,N,0.41,0.59,0.21,0.06,Priority Improvement,0.36
39.7667523,-104.9182361,880,3590 JASMINE STREET,DENVER,DENVER COUNTY 1,8006,SMITH ELEMENTARY SCHOOL,E,402,N,N,0.96,0.96,0.14,0.39,Priority Improvement,0.33
39.5519227,-107.5953974,1195,35947 HIGHWAY 6,NEW CASTLE,GARFIELD RE-2,65,COAL RIDGE HIGH SCHOOL,H,527,N,N,0.46,0.38,0.06,0.10,Performance,0.59
40.7946782,-105.2215584,1550,360 RED FEATHER LAKES ROAD,LIVERMORE,POUDRE R-1,5234,LIVERMORE ELEMENTARY SCHOOL,E,35,N,N,0.09,N/A,N/A,N/A,Performance,0.97
38.881665,-104.749777,1010,3605 NORTH CAREFREE CIRCLE,COLORADO SPRINGS,COLORADO SPRINGS 11,7556,SABIN MIDDLE SCHOOL,M,767,N,N,0.51,0.70,0.11,0.07,Turnaround,0.33
39.721687,-105.0466476,880,361 VRAIN STREET,DENVER,DENVER COUNTY 1,6254,NEWLON ELEMENTARY SCHOOL,E,514,N,N,0.96,0.92,0.08,0.60,Performance,0.76
39.7676639,-104.9680758,880,3620 FRANKLIN STREET,DENVER,DENVER COUNTY 1,9739,WYATT ACADEMY,E,281,N,Y,0.98,0.93,0.10,0.52,Improvement,0.52
39.7676639,-104.9680758,880,3620 FRANKLIN STREET,DENVER,DENVER COUNTY 1,9739,WYATT ACADEMY,M,160,N,Y,0.98,0.93,0.10,0.52,Priority Improvement,0.40
39.7674605,-105.0084865,880,3635 QUIVAS ST,DENVER,DENVER COUNTY 1,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,E,268,N,N,0.95,0.86,0.07,0.68,Performance,0.55
39.7674605,-105.0084865,880,3635 QUIVAS ST,DENVER,DENVER COUNTY 1,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,M,150,N,N,0.95,0.86,0.07,0.68,Performance,0.69
39.3737352,-104.7964298,900,365 MITCHELL STREET,CASTLE ROCK,DOUGLAS COUNTY RE 1,267,MESA MIDDLE SCHOOL,M,894,N,N,0.21,0.19,0.12,0.04,Priority Improvement,0.39
39.7674593,-105.0152254,880,3655 WYANDOT STREET,DENVER,DENVER COUNTY 1,6397,ACADEMIA ANA MARIE SANDOVAL,E,402,N,N,0.67,0.38,0.05,0.32,Performance,0.70
39.7674593,-105.0152254,880,3655 WYANDOT STREET,DENVER,DENVER COUNTY 1,6397,ACADEMIA ANA MARIE SANDOVAL,M,13,N,N,0.67,0.38,0.05,0.32,Performance,0.70
38.9316387,-104.7576243,1040,3663 WOODLAND HILLS DR,COLORADO SPRINGS,ACADEMY 20,6960,PIONEER ELEMENTARY SCHOOL,E,408,N,N,0.40,0.43,0.15,0.07,Performance,0.66
39.1040858,-108.3693542,2000,3679 G ROAD,PALISADE,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,H,1011,N,N,0.32,0.53,0.09,0.03,Performance,0.65
40.3943152,-105.0803545,1560,370 WEST 4TH STREET,LOVELAND,THOMPSON R2-J,5312,BILL REED MIDDLE SCHOOL,M,658,N,N,0.30,0.50,0.16,0.04,Performance,0.69
39.410397,-104.9028639,900,3700 BUTTERFIELD CROSSING,CASTLE ROCK,DOUGLAS COUNTY RE 1,5745,MEADOW VIEW ELEMENTARY SCHOOL,E,435,N,N,0.22,0.12,0.15,0.03,Performance,0.75
39.410397,-104.9028639,900,3700 BUTTERFIELD CROSSING,CASTLE ROCK,DOUGLAS COUNTY RE 1,5745,MEADOW VIEW ELEMENTARY SCHOOL,M,75,N,N,0.22,0.12,0.15,0.03,Performance,0.75
39.6488793,-105.0317442,123,3700 SOUTH KNOX COURT,ENGLEWOOD,SHERIDAN 2,3054,ALICE TERRY ELEMENTARY SCHOOL,E,285,N,N,0.84,0.92,0.14,0.47,Performance,N/A
39.982733,-104.776658,40,3707 ESTRELLA STREET,BRIGHTON,SCHOOL DISTRICT 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,E,590,N,N,0.52,0.44,0.11,0.17,Performance,0.58
40.5081921,-105.007176,1550,3715 KECHTER ROAD,FORT COLLINS,POUDRE R-1,477,ZACH ELEMENTARY SCHOOL,E,602,N,N,0.19,0.05,0.06,0.08,Performance,0.99
37.5743602,-106.0968755,2740,3720 SHERMAN AVENUE,MONTE VISTA,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,M,225,N,N,0.82,0.79,0.11,0.08,Performance,0.63
37.3999974,-107.8324815,1520,373 HERMOSA MEADOWS ROAD,DURANGO,DURANGO 9-R,225,ANIMAS VALLEY ELEMENTARY SCHOOL,E,293,N,N,0.38,0.48,0.09,0.12,Performance,0.93
38.906291,-104.757364,1010,3730 EAST MONTEBELLO DRIVE,COLORADO SPRINGS,COLORADO SPRINGS 11,4530,KELLER ELEMENTARY SCHOOL,E,467,N,N,0.46,0.67,0.11,0.11,Performance,0.60
40.3744688,-104.785963,3120,3737 65th Avenue,Evans,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,M,851,N,N,0.75,0.81,0.12,0.26,Priority Improvement,0.39
39.990328,-105.249589,480,3740 MARTIN DRIVE,BOULDER,BOULDER VALLEY RE 2,5606,CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK,E,328,N,N,0.41,0.39,0.17,0.20,Performance,0.63
39.7096955,-105.0121813,880,375 S TEJON STREET,DENVER,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,M,400,N,Y,0.99,0.94,0.08,0.73,Performance,0.68
38.8265336,-104.3860421,1050,375 SOUTH ELLICOTT HIGHWAY,ELLICOTT,ELLICOTT 22,2642,ELLICOTT SENIOR HIGH SCHOOL,H,244,N,N,0.36,0.67,0.14,0.12,Performance,0.58
37.6325841,-104.7919083,1390,375 WEST PINE STREET,WALSENBURG,HUERFANO RE-1,63,PEAKVIEW SCHOOL,E,239,N,N,0.68,0.83,0.15,N/A,Priority Improvement,0.39
37.6325841,-104.7919083,1390,375 WEST PINE STREET,WALSENBURG,HUERFANO RE-1,63,PEAKVIEW SCHOOL,M,103,N,N,0.68,0.83,0.15,N/A,Performance,0.60
39.7685485,-105.0437088,880,3752 TENNYSON STREET,DENVER,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,E,218,N,Y,0.96,0.79,0.09,0.38,Improvement,0.46
39.7685485,-105.0437088,880,3752 TENNYSON STREET,DENVER,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,M,121,N,Y,0.96,0.79,0.09,0.38,Performance,0.58
38.9469324,-104.7558416,1040,3755 MEADOW RIDGE DRIVE,COLORADO SPRINGS,ACADEMY 20,3238,FRONTIER ELEMENTARY SCHOOL,E,444,N,N,0.35,0.34,0.15,0.08,Performance,0.54
39.6481114,-104.9118399,880,3755 SOUTH MAGNOLIA WAY,DENVER,DENVER COUNTY 1,8138,SOUTHMOOR ELEMENTARY SCHOOL,E,481,N,N,0.40,0.28,0.08,0.11,Performance,0.87
39.2959596,-102.273213,1500,380 MIKE LOUNGE DRIVE,BURLINGTON,BURLINGTON RE-6J,1152,BURLINGTON HIGH SCHOOL,H,227,N,N,0.41,0.44,0.15,0.21,Improvement,0.47
38.9040318,-107.9240782,870,380 N  Grand Mesa Drive,CEDAREDGE,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,E,372,N,N,0.18,0.59,0.16,0.03,Improvement,0.52
39.6468176,-104.9824459,120,3800 S. LOGAN,ENGLEWOOD,ENGLEWOOD 1,2750,ENGLEWOOD LEADERSHIP ACADEMY,M,80,N,N,0.26,0.33,N/A,N/A,Performance,0.66
39.6468576,-104.9824959,120,3800 SOUTH LOGAN STREET,ENGLEWOOD,ENGLEWOOD 1,2746,ENGLEWOOD HIGH SCHOOL,H,539,N,N,0.52,0.65,0.17,0.08,Priority Improvement,0.51
39.615772,-105.0396073,140,3800 WEST BERRY AVENUE,LITTLETON,LITTLETON 6,3472,GODDARD MIDDLE SCHOOL,M,744,N,N,0.43,0.36,0.12,0.13,Performance,0.78
38.9040141,-104.7573899,1010,3825 EAST MONTEBELLO DRIVE,COLORADO SPRINGS,COLORADO SPRINGS 11,7523,RUSSELL MIDDLE SCHOOL,M,661,N,N,0.47,0.65,0.11,0.04,Performance,0.72
40.3793752,-105.1300691,1560,3835 SW 14TH STREET,LOVELAND,THOMPSON R2-J,5235,LOVELAND CLASSICAL SCHOOL,E,528,N,Y,0.17,0.28,0.08,0.02,Priority Improvement,0.40
40.3793752,-105.1300691,1560,3835 SW 14TH STREET,LOVELAND,THOMPSON R2-J,5235,LOVELAND CLASSICAL SCHOOL,H,75,N,Y,0.17,0.28,0.08,0.02,Performance,0.86
40.3793752,-105.1300691,1560,3835 SW 14TH STREET,LOVELAND,THOMPSON R2-J,5235,LOVELAND CLASSICAL SCHOOL,M,157,N,Y,0.17,0.28,0.08,0.02,Improvement,0.50
39.6467769,-104.8049111,130,3855 SOUTH ALICIA PARKWAY,AURORA,CHERRY CREEK 5,5934,MISSION VIEJO ELEMENTARY SCHOOL,E,616,N,N,0.51,0.49,0.14,0.10,Performance,0.68
38.3178458,-104.7276943,2700,386 EAST HAHNS PEAK AVENUE,PUEBLO WEST,PUEBLO COUNTY 70,7210,LIBERTY POINT ELEMENTARY SCHOOL,E,359,N,N,0.55,0.63,0.23,0.04,Improvement,0.43
38.9774451,-105.355437,2610,38874 US HWY 24,LAKE GEORGE,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,E,119,N,Y,0.24,0.51,0.07,N/A,Performance,0.83
38.9774451,-105.355437,2610,38874 US HWY 24,LAKE GEORGE,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,M,18,N,Y,0.24,0.51,0.07,N/A,N/A,N/A
37.4107455,-102.6193212,250,389 TIPTON STREET,SPRINGFIELD,SPRINGFIELD RE-4,8160,SPRINGFIELD ELEMENTARY SCHOOL,E,191,N,N,0.25,0.74,0.17,N/A,Performance,0.64
37.4107455,-102.6193212,250,389 TIPTON STREET,SPRINGFIELD,SPRINGFIELD RE-4,8160,SPRINGFIELD ELEMENTARY SCHOOL,M,19,N,N,0.25,0.74,0.17,N/A,Performance,0.64
37.4107255,-102.6193412,250,389 TIPTON STREET,SPRINGFIELD,SPRINGFIELD RE-4,8168,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,H,73,N,N,0.24,0.55,0.08,N/A,Performance,0.69
37.4107255,-102.6193412,250,389 TIPTON STREET,SPRINGFIELD,SPRINGFIELD RE-4,8168,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,M,39,N,N,0.24,0.55,0.08,N/A,Performance,0.57
40.619467,-105.3580999,1550,3891 STOVE PRAIRIE ROAD,BELLVUE,POUDRE R-1,8318,STOVE PRAIRIE ELEMENTARY SCHOOL,E,42,N,N,0.10,N/A,N/A,N/A,Improvement,0.46
39.7711339,-105.107379,1420,3900 KIPLING STREET,WHEAT RIDGE,JEFFERSON COUNTY R-1,2820,EVERITT MIDDLE SCHOOL,M,468,N,N,0.57,0.70,0.17,0.14,Improvement,0.45
39.9225586,-104.9418744,20,3901 EAST 124TH AVENUE,THORNTON,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,E,593,N,N,0.51,0.48,0.12,0.17,Performance,0.59
40.5324711,-104.9830522,1550,3909 MAIN STREET,TIMNATH,POUDRE R-1,8852,TIMNATH ELEMENTARY SCHOOL,E,381,N,N,0.33,0.34,0.08,0.18,Performance,0.80
38.8257538,-102.3534372,520,395 NORTH 5TH WEST,CHEYENNE WELLS,CHEYENNE COUNTY RE-5,1608,CHEYENNE WELLS ELEMENTARY SCHOOL,E,105,N,N,0.11,0.49,0.16,0.03,Performance,0.63
38.8257538,-102.3534372,520,395 NORTH 5TH WEST,CHEYENNE WELLS,CHEYENNE COUNTY RE-5,1608,CHEYENNE WELLS ELEMENTARY SCHOOL,M,13,N,N,0.11,0.49,0.16,0.03,Performance,0.63
39.7075055,-104.8408441,180,395 SOUTH TROY ST,AURORA,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,E,552,N,N,0.89,0.82,0.13,0.62,Priority Improvement,0.34
39.6469328,-104.9213055,880,3950 SOUTH HOLLY STREET,DENVER,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,H,1053,N,N,0.61,0.51,0.14,0.15,Performance,0.68
39.6460346,-104.745245,130,3950 SOUTH KIRK WAY,AURORA,CHERRY CREEK 5,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,E,563,N,N,0.41,0.17,0.12,0.10,Performance,0.60
39.4014335,-104.8576353,900,3950 TRAIL BOSS LANE,CASTLE ROCK,DOUGLAS COUNTY RE 1,1270,EARLY CHILDHOOD CENTER,E,109,N,N,0.16,N/A,0.37,N/A,N/A,N/A
